news_cluster_id,canonical_publication_time,year,canonical_source,canonical_title,cleaned_lead,decision,relevance_score,score_band,evidence_type,manual_relevant,review_notes
news_9ba326207b8c05dcb77a,2022-03-22 12:15:00+00:00,2022,CoinDesk,"Cardano, Solana and Other Non-ETH Tokens the Focus of New Grayscale Smart Contract Fund","Grayscale Investments unveiled its “Smart Contract Platform ex Ethereum Fund” on Tuesday, aiming to offer exposure to smart contract technology outside of the Ethereum blockchain. • The fund, referred to as “GSCPxE,” will track theCoinDesk Smart Contract Platform Select Ex ETH Index, according to a statement. • Current holdings are Cardano’s ADA with a 24.6% weighting, Solana’s SOL at 24.3%, Avalanche’s AVAX at 17%, Polkadot’s DOT at 16.2%, Polygon’s MATIC at 9.7%, Algorand’s ALGO at 4.3% and St",retained,2,threshold_2,content_specific,,
news_5847d3240d0ed0491978,2022-11-08 16:48:40+00:00,2022,Yahoo Finance,Binance moves to acquire FTX after cryptoworld spat boils over,"Binance is pulling rank in the role of crypto consolidator in chiefamid public tensionswith rival FTX. ""This afternoon, FTX asked for our help. There is a significant liquidity crunch,"" Binance CEO CZtweetedon Tuesday. ""To protect users, we signed a non-binding [letter of intent], intending to fully acquirehttp://FTX.comand help cover the liquidity crunch. We will be conducting a full [due diligence] in the coming days."" A liquidity crunch at FTX — which had been buying up troubled crypto platfo",retained,2,threshold_2,content_specific,,
news_891f2905ba276a1372b8,2022-01-28 14:23:49+00:00,2022,CoinDesk,WisdomTree's Fourth-Quarter Crypto Assets Managed Rises 5-Fold,"Asset manager WisdomTree said crypto assets managed surged fivefold to an average of $406 million in the fourth quarter from $79 million in the year-earlier period. • It had $357 million in crypto assets at the end of 2021, 21% more than at the start of the quarter,the New York-based asset manager reported Friday. Net inflows for the period totaled $28 million. • In November, WisdomTreelisted a trio of crypto basket exchange-traded products (ETPs)in Switzerland and Germany. The products are for ",retained,2,threshold_2,content_specific,,
news_b712b4b1f52649674aa5,2022-03-23 22:22:57+00:00,2022,Fortune,Ethereums blockchain is nearing a huge turning point that could push Ethers market value ahead of Bitcoins,"The blockchain behind the second-largest cryptocurrency, Ether, will soon undergo a highly-anticipated upgrade that may lead to more institutional investors putting money in the network and help lift Ether's price. The goal is to make Ethereum, the blockchain being upgraded, more scalable, secure, and sustainable. Among other things, it would making its crypto mining obsolete, thereby reducing the huge amount of energy required to create new tokens a source of intense criticism. As of now, Bitc",retained,3,score_3,title_primary,,
news_48f55df13f4bdc699440,2022-10-10 04:51:16+00:00,2022,Forkast News,Brazil police bust crypto group led by ‘Bitcoin Sheikh’,Brazil's Federal Police (PF) reportedly halted the operations of a crypto organization that authorities claim defrauded thousands of people worldwide and laundered hundreds of millions in illicit funds.,retained,3,score_3,title_primary,,
news_aaeecdeb53fcc9d2d668,2022-05-30 14:05:00+00:00,2022,Moneywise,How can I quickly pounce on bitcoin's recent bounce? Here are 3 of the simplest ways to start investing in cryptocurrencies,"After roughly 12 years of steady adoption, cryptocurrencies and digital assets are starting to hit the mainstream. There are now more ways to bet on this industry than ever before. Service providers, payment processors and miners have been listed on public stock exchanges. Meanwhile, regulators continue to mullexchange-traded fundsthat track specific digital assets. The barriers to entry are rapidly disappearing. Investors must now consider which instrument is the best fit fortheir portfolio. Si",retained,3,score_3,title_primary,,
news_feb8510e04f674b76ac5,2022-02-08 14:33:49+00:00,2022,FX Empire,"Bitcoin and Ether Form Short-term Top, MATIC Faces Hurdle","In the past few sessions,Bitcoinprice saw a major increase above the $40,000 resistance zone. There was a steady increase above the $42,000 and $43,500 resistance levels. Finally, the price spiked above the $45,000 level. It seems like the bulls faced a strong resistance near the $45,400 and $45,500 levels. A short-term top pattern was formed near $45,500 and the price started a downside correction. It traded below a key bullish trend line with support near $44,000 on the hourly chart. The next ",retained,3,score_3,title_primary,,
news_a6add6746ec3c1055fb2,2022-07-16 00:47:58+00:00,2022,FX Empire,Bitcoin (BTC) Fear & Greed Index Heads Towards the “Fear” Zone,"• Bitcoin (BTC) rose by 1.21% on Friday to extend its winning streak to three sessions. • Positive US retail sales figures and FOMC member chatter delivered the NASDAQ 100 and bitcoin with support. • The Bitcoin Fear & Greed Index jumped from 15/100 to 21/100, reflecting easing fears of another BTC sell-off. On Friday, bitcoin (BTC) rose by 1.21%. Following a 1.71% gain on Thursday, BTC ended the day at $20,827. It was a third consecutive day in the green, with market sentiment towards Fed monet",retained,6,score_4_plus,title_primary,,
news_39bb07088c16f2ce1d4a,2022-04-07 14:15:41+00:00,2022,CoinDesk,Block's Cash App Rolls Out Service to Automate Getting Paid in Bitcoin,"Don't miss CoinDesk'sConsensus 2022, the must-attend crypto & blockchain festival experience of the year in Austin, TX this June 9-12. MIAMI –Cash App, the mobile payment service developed by Block (SQ) (formerly Square), the company led by Twitter (TWTR) co-founder Jack Dorsey, announced at the Bitcoin 2022 conference in Miami on Thursday that it's rolling out three new services, including the following: • Get Paid in Bitcoin allows customers to auto-invest a percentage of their paycheck into b",retained,8,score_4_plus,title_primary,,
news_807fb4495752ccb8b904,2022-02-18 13:30:00+00:00,2022,GlobeNewswire,"Troika Media Group’s Subsidiary, Troika IO, Launches Bitcoin NFTs Backed by Luxury Brands Using the Stacks Blockchain","Troika’s NFT marketplace Redeeem NFT will use NFTs to redeem physical rare luxury goods LOS ANGELES, CA, Feb. 18, 2022 (GLOBE NEWSWIRE) --viaNewMediaWire --Troika Media Group (NASDAQ:TRKA), through its subsidiary, Troika IO, has become the first publicly-traded company to use the Bitcoin ledger to secure its non-fungible tokens (NFTs) backed by luxury brands. With more fashion and luxury brands looking to capitalize on NFTs and crypto offerings, Troika IO will provide a new way for brands to lis",retained,6,score_4_plus,title_primary,,
news_3835d5bd5c53197a92a6,2022-01-05 15:04:21+00:00,2022,Yahoo Finance,Bitcoin is for speculators right now: bond king Jeffrey Gundlach,"DoubleLine founder and well-known bond kingJeffrey Gundlachacknowledges he has never personally owned bitcoin (BTC-USD) even though he was bullish on the benchmark crypto when it was around $4,000. ""That's just not in my DNA. I have really gravitated to bonds in my career. I got shoved in there. Bonds were a necessary evil and somebody had to do it. But it turned out that it's my culture of cowardice if you will. I am not a momentum investor at all. In fact, I am sort of an anti-momentum investo",retained,6,score_4_plus,title_primary,,
news_c54bfa0664d1cfc6c35d,2022-04-06 14:48:27+00:00,2022,CoinDesk,BitPay Merchants to Get a Boost From Lightning Network Payment Integration,"Don't miss CoinDesk'sConsensus 2022, the must-attend crypto & blockchain festival experience of the year in Austin, TX this June 9-12. Merchants on the BitPay platform can now receive payments from more than 100 Lightning-enabled wallets – Cash App and Strike among them – the company said in a statement. • The move will allow both merchants and customers to complete speedy, low-cost and scalable Bitcoin (BTC) transactions, the blockchain payment processing company said. • “BitPay’s integration w",retained,5,score_4_plus,title_specific,,
news_af19654be250b48187f6,2022-05-14 11:30:00+00:00,2022,CoinDesk,"Satoshi's Mission, LUNA, UST and Where Crypto Went Wrong","Don't miss CoinDesk'sConsensus 2022, the must-attend crypto & blockchain festival experience of the year in Austin, TX this June 9-12. ""But they, our ancestors, became arrogant and stiff-necked, and they did not obey your commands. They refused to listen and failed to remember the miracles you performed among them. They became stiff-necked and in their rebellion appointed a leader in order to return to their slavery.” (Nehemiah 9:16-21) Bitcoin’s genesis block is historic, not just because it co",retained,5,score_4_plus,title_specific,,
news_330da1891d318e0b8573,2022-09-29 11:54:39+00:00,2022,CoinDesk,"Craig Wright Asserts He's Satoshi, Again","The identity of Satoshi Nakomoto, the pseudonymous creator of Bitcoin, has been an ongoing mystery since the figure’s retreat from the public eye over a decade ago. Australian computer scientist Craig Wright has asserted he is Satoshi, and has fought those who say otherwise in courts around the world. Few in the crypto community believe his claim. Cheyenne Ligon, CoinDesk regulatory reporter, joins “Opinionated” hostsBen Schiller,Danny NelsonandAnna Baydakovato discuss the latest lawsuit involvi",retained,4,score_4_plus,title_specific,,
news_f4de91823f5bc966638d,2022-09-14 07:45:00+00:00,2022,GlobeNewswire,Lightning Network Startup Neutronpay Raises $2.25M in Seed Funding to Disrupt Legacy Payment Rails Beginning with Vietnam and South East Asia.,"VANCOUVER, British Columbia, Sept. 14, 2022 (GLOBE NEWSWIRE) -- Neutronpay, a Vancouver, Canada and Ho Chi Minh City, Vietnam based startup that enables consumers and businesses to send and receive payments on Bitcoin’s Lightning Network raised USD$2.25M in Seed funding on June 1, 2022. The Lightning Network is a “layer 2” payment protocol which sits atop Bitcoin and facilitates instantly settled payments measured in milliseconds, is capable of millions of transactions per second and allows for ",retained,4,score_4_plus,title_specific,,
news_27cdfb23e497ca959af3,2022-10-20 13:43:11+00:00,2022,CoinDesk,Hodlonaut Wins Norwegian Lawsuit Against Self-Proclaimed ‘Satoshi’ Craig Wright,"Magnus Granath, known on Twitter as “Hodlonaut,” won a lawsuit against Craig Wright on Thursday, a Norwegian judge ruled. Granath sued Wright in Norway to try and preempt a defamation suit Wright planned to bring against Granath in the U.K., where defamation laws are heavily tipped in favor of the plaintiff and monetary damages can be enormous. Read more:Who Can Say Who Is Not Satoshi? Hodlonaut and Wright Go to Trial to Find Out At the center of both cases is a series of tweets, written by Gran",retained,2,threshold_2,title_specific,,
news_432d742a8a7770355bc6,2022-01-06 19:22:31+00:00,2022,CoinDesk,Not Everyone Can Afford to Be Satoshi,"In a recentopen letterreflecting on his invention of the World Wide Web, Tim Berners-Lee first thanked his boss. “I was very lucky, back in 1990, to be allowed some time to sit and code,” he writes, before entering into a straightforward account of how HTTP, HTML and URLs came to be. These three protocols, about 9,555 lines written in the Objective-C programming language, are the backbone of the web as we know it – the communication tool that has, as Berners-Lee puts it,“changed everything.” Thi",retained,2,threshold_2,title_specific,,
news_8fa9b83ed6e3509468ae,2022-06-07 10:00:00+00:00,2022,CoinDesk,Lightning Network Startup Mash Raises $6M Seed Round,"Don't miss CoinDesk'sConsensus 2022, the must-attend crypto & blockchain festival experience of the year in Austin, TX this June 9-12. Mash, a payment platform that uses the Lightning Network to allow creators, builders and developers to make money from the content they publish online, has raised $6 million in seed funding. Castle Island Ventures and Whitecap Venture Partners co-led the funding round. Other notable investors included Maple VC, Strategic Cyber Ventures, Aquanow, Spacecadet Ventur",retained,2,threshold_2,title_specific,,
news_f23c251152d3a6763d0a,2022-07-12 17:39:17+00:00,2022,CoinDesk,Satoshi Wept: How Crypto Replayed the 2008 Financial Crisis,"“Banks must be trusted to hold our money and transfer it electronically, but they lend it out in waves of credit bubbles with barely a fraction in reserve.” – Satoshi Nakamoto, circa 2009 “They mistook leverage for genius.” – Steve Eisman, FrontPoint Partners, circa 2008 (portrayed by Steve Carrell in “The Big Short”) “We are in the process of communicating with relevant parties and fully committed to working this out.” – Zhu Su, Three Arrows Capital, June 15, 2022 Over the past eight weeks a se",retained,2,threshold_2,title_specific,,
news_9f06be97053f67069e00,2023-05-10 13:57:53+00:00,2023,Yahoo Finance UK,Crypto market goes green after US CPI inflation falls to 4.9%,"US inflation has eased to 4.9%. Photo: Getty (Natalia Gdovskaia via Getty Images) The cryptocurrency market cap has increased, with the value of bitcoin rising back above $28,000, (£22,000) after US inflation eased in April. According to the US Bureau of Labor Statistics' Consumer Price Index released on Wednesday, the annual US inflation rate slowed to 4.9% in April, down from 5.0% in March and contrary to economist forecasts that had expected a figure of over 5.0%. Amid speculation that lower ",retained,3,score_3,content_repeated,,
news_ab1e34d4f25e022c93f4,2023-05-06 12:30:00+00:00,2023,Forkast News,"Central bank digital assets can legitimize risk in the crypto space, says Standard Chartered’s Geoff Kendrick","After making waves in April with a prediction that Bitcoin would surge to US$100,000 by the end of 2024, Geoff Kendrick, crypto research chief at Standard Chartered Bank, insists there’s more to crypto than its most dominant digital asset. But after the turmoil of the past year — the high profile collapse of stablecoinTerraUSD, the centralized exchangeFTXand atrioof crypto-friendly banks — investors need reassurance that their digital assets won’t fall foul of any further meltdowns. For Kendrick",retained,3,score_3,content_repeated,,
news_9d73d01df7a95a0aa744,2023-07-04 09:16:07+00:00,2023,Decrypt Media,Aptos Jumps 10% Overnight as South Korea Trading Volumes Spike,"Aptos (APT) topped crypto market gains on Tuesday at 10% amid a surge in trading volumes in South Korea; the token was last trading at $8.15, perCoinGecko. Bitcoin's (BTC) positive price action above$31,000 yesterdayhas likely added to the positive sentiment.Ethereum(ETH) buyers are also attempting to move past resistance between $1,950 and $2,000. An anomaly in trading volumes might explain the latest APT price surge. Korean crypto exchange Upbit captured the maximum share of trading volume—nea",retained,3,score_3,content_repeated,,
news_98c71a05015f932e8e89,2023-08-02 08:55:35+00:00,2023,CoinDesk,"Litecoin Halving Unlikely to Drive Immediate Price Gains, Past Data Show","• Later Wednesday, Litecoin's blockchain will cut per block reward to 6.25 LTC from 12.5 LTC. • Litecoin's native token LTC was little-changed to negative for months following the previous two halvings. The Litecoin Network, created in 2011 as a fork of Bitcoin, is set to implement itsthird mining-reward halvinglater Wednesday, reducing the pace of expansion in the supply of its native token,LTC. Halving is a process by which the per-block reward given to miners in a crypto network for verifying",retained,3,score_3,content_repeated,,
news_d5fa8acd2fd0a60fc474,2023-11-20 18:13:37+00:00,2023,The Telegraph,"British Library staff passports leaked online as hackers demand £600,000","British Library staff passports have been leaked online as ransomware hackers demanded £600,000 for the documents, paid in the cryptocurrency Bitcoin. Rhysida, a cyber crime gang, claimed responsibility for the hack that hasparalysed the operations of the national libraryfor weeks. The group listed the British Library as a victim on its darknet website, publishing low resolution snippets of data it says it has stolen. The images included passport photos and HMRC employment records, cyber securit",retained,2,threshold_2,content_repeated,,
news_1270499c5572e25fca6d,2023-04-11 07:06:05+00:00,2023,CoinDesk,Aptos Jumps 8% Ahead of $50M Token Unlock,"Join the most important conversation in crypto and web3! Secure your seat today Millions of Aptos Labs' APT tokens will be unlocked on Wednesday in a planned move thats set to increase the token's circulating supply by 0.5%, data shows. The unlock is expected to occur at 05:30 UTC. APT rose nearly 8% in the past 24 hours, CoinGecko data shows, outperforming bitcoin ( BTC ) and the broader market. The Aptos network has a market cap of over $2.3 billion. The APT unlock is valued at over $50 milli",retained,2,threshold_2,content_repeated,,
news_7cdfeae5d73bf12f0efa,2023-06-01 23:37:08+00:00,2023,InvestorPlace,The 7 Hottest Stocks and Cryptos on the Market,"With plenty of momentum, some of the hottest stocks and cryptos to buy are showing big signs of life. In fact, as we enter the second half of 2023, let’s take a look at seven of those hot opportunities, including: [{""NVDA"": ""META"", ""Nvidia"": ""Meta Platforms"", ""$397.70"": ""$272.61""}, {""NVDA"": ""XMR-USD"", ""Nvidia"": ""Monero"", ""$397.70"": ""$147.38""}, {""NVDA"": ""AI"", ""Nvidia"": ""C3.AI"", ""$397.70"": ""$34.72""}, {""NVDA"": ""BTC-USD"", ""Nvidia"": ""Bitcoin"", ""$397.70"": ""$26,882.20""}, {""NVDA"": ""PANW"", ""Nvidia"": ""Pal",retained,2,threshold_2,content_repeated,,
news_1783eb020d23d531a9df,2023-12-27 13:19:00+00:00,2023,Zacks,3 Stocks to Watch as Approval of Crypto ETF Applications Looms,"As of Dec 27, the price of bitcoin (BTC) has gained 155.2% year to date after collapsing in November 2022 following the fall of FTX, the exchange founded by Sam Bankman-Fried. Ethereum (ETH) is up 86.1% in the same period. The crypto recovery in 2023 has been led by the possibility that the Securities and Exchange Commission (“SEC”) could finally start approving crypto spot ETF filings, and pave the path for the benchmark crypto to go mainstream. There had been roadblocks, however, as the SEC wa",retained,2,threshold_2,content_repeated,,
news_701561bdc5f770a884c9,2023-08-07 12:00:00+00:00,2023,GlobeNewswire,SAI.TECH Announces to host the upcoming “2nd Bit Heat Day” at its newly powered up U.S. R&D Center SAI NODE Marietta in Ohio,"SINGAPORE, Aug. 07, 2023 (GLOBE NEWSWIRE) -- SAI.TECH Global Corporation (“SAI.TECH” or “SAI” or the “Company”, NASDAQ: SAI, SAITW) is proud to announce the return of its 2nd “Bit Heat Day,” which will take place on August 9, 2023, in Marietta, Ohio. The second Bit Heat Day will be held at the newly built SAI US R&D Center SAI NODE Marietta and the OCEC Computing Heat Recycle Technology Development Center (together, the “Centers”), which is successfully powered on today after months of developme",retained,3,score_3,content_specific,,
news_dd63c93e1b7c69685b2e,2023-12-27 22:20:00+00:00,2023,Motley Fool,Why Bit Digital Stock Raced 18% Higher on Wednesday,"Wednesday was a fine day to be invested in nearly any type or flavor of cryptocurrency. It was also a good day for shareholders in crypto mining companies, which saw a bounce as the Great Crypto Rally of Late 2023 extended into yet another trading session. One of those miners,Bit Digital(NASDAQ: BTBT), also benefited from a positive move by an analyst tracking its stock, along with the announcement of a new operational goal. As a result, Bit Digital's share price moved up more than a bit, closin",retained,3,score_3,content_specific,,
news_65acb7c6a43149a6dfaa,2023-08-02 18:26:41+00:00,2023,The Defiant,Litecoin Completes Third-Ever Block Reward Halving,"Litecoin, the second-oldest blockchain network, completed its third block reward halving on Wednesday. The Litecoin network will now issue 6.25 LTC as rewards for miners with each block, down from 12.5 LTC. Litecoin’s block reward halving reduces issuance of new LTC by 50% for every 840,000 blocks processed, with LTC’s supply expected to reach its limit in the year 2,142. LTC is down almost 6% in the past 24 hours after rallying by about 30% in the six weeks leading up to the issuance change. Th",retained,3,score_3,content_specific,,
news_1078528db7910fa77fcd,2023-06-08 00:28:13+00:00,2023,Decrypt Media,Cathie Wood's ARK Bought $22M Worth of Coinbase Shares After the Price Tanked,"Cathie Woods’ tech-focused investment firm ARK Invest expanded its holdings of Coinbase shares after the stock took a blow. The reason: A massivelawsuit filedby the Securities and Exchange Commission. Ark purchased 419,324 shares worth approximately $21.6 million at Tuesday's closing price of $51.61 through its three exchange-traded funds: ARK's Innovation ETF, Next Generation ETF, and Fintech Innovation ETF. In total, Ark now holds about11,776,015 shares, making it the second largest owner of C",retained,3,score_3,content_specific,,
news_a437a74fcd40328722e7,2023-01-31 05:13:53+00:00,2023,Forkast News,"January weekly crypto product investment reaches highest since July, says CoinShares report","Investment in digital asset products reached US$117 million in the week ending Jan. 27 — the highest since July 2022 — with nearly all of that going into Bitcoin-linked products, according to the Digital Asset Fund Flows report from European cryptocurrency investment firmCoinShares. See related article:Bitcoin trades higher in Nigeria amid cashless economy drive • Last week’s increase is still a long way behind July 2022’s almost US$400 million weekly investment in such products, which was the s",retained,5,score_4_plus,content_specific,,
news_6408702b856f690bea7a,2023-03-09 21:56:28+00:00,2023,InvestorPlace,3 Penny Cryptocurrencies to Consider for Diversifying Your Crypto Portfolio,"A crypto portfolio is incomplete withoutBitcoin(BTC-USD) andEthereum(ETH-USD). These are, however, established stories in the cryptocurrency space and can be likened toblue-chip stocks. Big money in the next bull market will be made in penny cryptos that can be likened to growth orpenny stocks. In terms of the outlook for cryptocurrencies, the worst seems to be over. Bitcoin has trended higher by 32% for year-to-date 2023. I expect the bullish momentum to sustain. It’s worth noting that Bitcoin ",retained,5,score_4_plus,content_specific,,
news_cef0b0027d586a4426c7,2023-08-09 20:50:00+00:00,2023,GlobeNewswire,"Riot Platforms Reports Second Quarter 2023 Financial Results, Current Operational and Financial Highlights","Riot Reports $76.7 Million in Total Revenue, New All-Time Record Hash Rate Capacity of 10.7 EH/s, and Expanded Execution of Power Strategy Hash Rate Growth CASTLE ROCK, Colo., Aug. 09, 2023 (GLOBE NEWSWIRE) --Riot Platforms, Inc. (NASDAQ: RIOT) (“Riot” or “the Company”), an industry leader in Bitcoin (“BTC”) mining and data center hosting, reported financial results for the three-month period ended June 30, 2023. The unaudited financial statements and accompanying presentation materials are avai",retained,5,score_4_plus,content_specific,,
news_a4aeb2e5183e000d30e6,2023-03-07 10:15:00+00:00,2023,PR Newswire,Canaan Inc. Reports Unaudited Fourth Quarter and Full Year 2022 Financial Results,"- Achieves Record-high Bitcoin Mining Computing Power of 3.8EH/s Installed as of February-end 2023 - BEIJING , March 7, 2023 /PRNewswire/ -- Canaan Inc. (NASDAQ: CAN) (""Canaan"" or the ""Company""), a leading high-performance computing solutions provider, today announced its unaudited financial results for the three months and twelve months ended December 31, 2022 . Fourth Quarter 2022 Operating and Financial Highlights Total computing power sold was 1.9 million Thash/s, representing a decrease of ",retained,4,score_4_plus,content_specific,,
news_2b54486b52721d761f47,2023-06-26 13:14:46+00:00,2023,CoinMarketCap,"Week in DeFi: BNB Chain L2, Polygon PoS ZkEVM and Velodrome V2","Week in DeFi: BNB Chain L2, Polygon PoS ZkEVM and Velodrome V2 BNB Smart Chain makes an announcement for their Layer 2 solution, opBNB, and Polygon Labs proposes a shift for the Polygon Proof-of-Stake (PoS) chain to the zero-knowledge Ethereum Virtual Machine (zkEVM) validium, which would be the first-of-its-kind upgrade in the crypto space. Finally, Optimism -based automated market maker (AMM) and Solidly fork , Velodrome , launches its much anticipated Velodrome V2 upgrade. Let’s see what went",retained,2,threshold_2,content_specific,,
news_dbad22fd3b26ce6f6de4,2023-08-23 23:17:49+00:00,2023,Bloomberg,Deepfake Imposter Scams Are Driving a New Wave of Fraud,"(Bloomberg Markets) -- Computer-generated children’s voices so realistic they fool their own parents. Masks created with photos from social media that can penetrate a system protected by face ID. They sound like the stuff of science fiction, but these techniques are already available to criminals preying on everyday consumers. Most Read from Bloomberg • Citadel Vets 69,000 Intern Applicants to Find Next Math Geniuses • Putin Agrees to Visit China in First Trip Since Arrest Warrant • What to Do W",retained,2,threshold_2,content_specific,,
news_536c3c85d5bd361c0798,2023-06-07 13:01:32+00:00,2023,CoinDesk,"Crypto Needs to Be Private by Default, Some Consensus 2023 Guests Say","Privacy and criminality share an uncomfortably intimate existence, not least of all in cryptocurrency. Many consider the power to selectively reveal or hide oneself to the world a human right, but it is often abused by criminals, leading to calls for increased government surveillance, which in turn encroaches on the privacy of law-abiding citizens who make up the vast majority of crypto users. This article is excerpted from CoinDesk’s inaugural Consensus @ Consensus Report, the product of intima",retained,2,threshold_2,content_specific,,
news_a4ad4f6b6e4bdb5fee4d,2023-01-10 12:08:00+00:00,2023,GlobeNewswire,"Cryptocurrency Global Market Report 2022: Sector to Grow by 7.2% Annually Bolstered by Low Ownership Costs, Safer Transactions and Fluctuations in Monetary Regulations","Dublin, Jan. 10, 2023 (GLOBE NEWSWIRE) -- The""Cryptocurrency Market Size, Market Share, Application Analysis, Regional Outlook, Growth Trends, Key Players, Competitive Strategies and Forecasts, 2022 to 2030""report has been added toResearchAndMarkets.com'soffering. The global cryptocurrency market accounted for US$ 2,040.5 million in 2020 and is anticipated to grow at a CAGR of 7.2% throughout the forecast period from 2022 to 2030. Currently, various types of cryptocurrencies are present in the m",retained,2,threshold_2,content_specific,,
news_2a33d437b5df1769a92b,2023-06-13 12:55:41+00:00,2023,Decrypt Media,"Bitcoin, Ethereum Rise as Inflation Eases to 4% in May","Cryptocurrency pricesedged upwardson Tuesday after a widely-watched inflation gauge bolstered traders’ belief that theFederal Reserve could skip raising rates at a key meeting later this week. The Consumer Price Index (CPI)rose4%in the 12 months through May, the Bureau of Labor Statistics (BLS) said Wednesday, matching economists’ expectations. The index, which tracks price movements across a broad range of goods and services, rose 0.1% in May on a month-to-month basis—following a 0.4% bump in A",retained,3,score_3,title_primary,,
news_a8fb9961078b354ea5de,2023-01-13 22:25:17+00:00,2023,CoinDesk,Crypto Markets Today: Bitcoin Finishes Best Week Since March; Solana’s Bonk Barks,"In the past few weeks, a Shiba inu-themed token took center stage in the Solana ecosystem as sentiment around the blockchain network took a hit in the aftermath of the Sam Bankman-Fried and FTX debacle. CoinDesk's Shaurya Malwatook a closer look at Bonk Inu: This article originally appeared inCrypto Markets Today, CoinDesk’s daily newsletter diving into what happened in today's crypto markets.Subscribe to get it in your inbox every day. • Called Bonk Inu,the project with a cute dog holding a bat",retained,3,score_3,title_primary,,
news_f60f64800b4fa3154750,2023-06-19 03:16:51+00:00,2023,CoinMarketCap,Ethscriptions Launch on Ethereum Following Inscriptions on Bitcoin,"A new protocol called Ethscriptions has generated significant interest within theEthereumcommunity, allowing users to create and share digital objects on the Ethereum blockchain. Similar to the Ordinals project on theBitcoinnetwork, Ethscriptions enable users to inscribe non-financial data under 96 kilobytes in size, particularly images for now, directly into the Ethereum main chain. Developed by Tom Lehman, the project gained substantial traction with nearly 30,000 Ethscriptions created in less",retained,3,score_3,title_primary,,
news_413782fe67df014a40eb,2023-12-05 08:30:00+00:00,2023,PR Newswire,"Christmas Comes Early for Traders as Bitcoin Reaches $41k After 19 Months, Says PayBito CEO","On Monday, the price ofBitcoinsurged past$41,000for the first time since the Terra crash inApril 2022, laying the stone for the next bull run in 2024. PayBito CEO, Raj Chowdhury claims it is an early Christmas gift forBitcoinmaximalists. PALO ALTO, Calif.,Dec. 5, 2023/PRNewswire-PRWeb/ --Bitcoinhas seen a remarkable surge of over 120% this year, and experts are optimistic that this trend will continue into 2024. The currency's previous all-time high of almost$69kwas achieved inNovember 2021. Fol",retained,3,score_3,title_primary,,
news_61869e0fd9f1431ba02f,2023-08-02 10:11:52+00:00,2023,Forkast News,"Bitcoin returns above US$29,000 support level, most top 10 tokens rise","Bitcoin, Ether and most other top ten non-stablecoin cryptocurrencies gained in Wednesday afternoon trading in Asia, except Binance’s BNB and Tron. Litecoin also strengthened ahead of its halving event, its first since August 2019, during late evening on Wednesday in Asia. Global stock markets took a hit after Fitch Ratings credit agency downgraded U.S. credit rating. See related article:Shanghai plans blockchain infrastructure hub to link with Hong Kong, Singapore by 2025 Bitcoin gained 2.11% t",retained,6,score_4_plus,title_primary,,
news_3e50a20f7b6fe408ed49,2023-02-03 19:28:25+00:00,2023,CoinDesk,Fed Policy Win Could Harm Bitcoin’s Wall Street Narrative,"Join the most important conversation in crypto and web3! Secure your seat today Economic data and other indicators, including a more upbeat mood in financial markets, point to a real possibility that the U.S. Federal Reserve will defy earlier expectations and successfully engineer asoft landingin the world’s biggest economy. If so, that could yet again force bitcoin-favoring investment advisers to return to the drawing board on how to frame this hard-to-categorize asset as something newcomers ca",retained,6,score_4_plus,title_primary,,
news_2a94245320cf6eefb22b,2023-06-22 08:59:01+00:00,2023,CoinDesk,Bitcoin Holdings in One Coinbase Custody Wallet Jumped by 2.5K After BlackRock ETF Filing,"The bitcoin (BTC) held in one Coinbase Custody wallet jumped 2,500 BTC soon after BlackRockfiled for a spot bitcoin ETFlast week, data from analytics tool CryptoQuant shows. Coinbase Custody is a service offered by the crypto exchange that allows institutional investors to store large amounts of tokens, such as bitcoin, in a secure wallet. It will serve as the custodian for bitcoin held on BlackRock Bitcoin ETF, if the request is approved by regulators. A wallet tracked by CryptoQuant shows the ",retained,8,score_4_plus,title_primary,,
news_5b7691c0bfa4b50f6dba,2023-08-07 11:30:00+00:00,2023,Business Wire,Bitcoin Bonuses and Free Bets at Juicy Stakes Casino,"Take a look at what’s on offer online this week SYDNEY, August 07, 2023 --( BUSINESS WIRE )--A new week at Juicy Stakes Casino means a new set of offers, with the popular platform delivering Free Bets and Free Spins aplenty for all players to dive right into. The first item on the agenda this week is a super $60 worth of Free Bets . Yours to use, on the house, for a true casino classic. Log in between 7th - 13th August, and you’ll find 30x $2 bets waiting to use on Blackjack 21. A win of anythin",retained,4,score_4_plus,title_primary,,
news_73ca52815775a2eec40c,2023-09-14 13:30:00+00:00,2023,GlobeNewswire,"UXUY Sponsored Satoshi Awards Announced, Telegram & TON are Winners","The Satoshi Nakamoto Awards, sponsored by UXUY, held its award ceremony at the Singapore FinTech Association, revealing all the major award winners. UXUY co-founder Jordan was in attendance and presented awards to those winners. Singapore, Sept. 14, 2023 (GLOBE NEWSWIRE) -- The prestigious Web3 and cryptocurrency industry summit, TOKEN2049, kicked off in Singapore on September 13, 2023. On the same day,The Satoshi Nakamoto Awards, sponsored byUXUY, held its award ceremony at the Singapore FinTec",retained,3,score_3,title_specific,,
